time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.290933052906,0.280842310548,12.1641536792,0.101036065645,0.0523204324831,0.0,-0.580051766789,0.677295116133,2.83896783937,0.0868315907856,-0.0588023423407,0.0,452.71707280711587,451.5811907937632,452.0667379912121,452.0930574438149
1.3800000000000008,-0.326954794395,0.323825527906,12.3398026182,0.106535186966,0.0531106968412,0.0,-0.620717845395,0.756038958194,3.01544232872,0.0916433934574,-0.0372068169068,0.0,468.35988902824727,470.0348878088112,470.41637136630163,470.7948533953543
1.4400000000000008,-0.365407435992,0.371612869974,12.5255726424,0.112680453511,0.0528022901049,0.0,-0.660967429386,0.83750665536,3.17634264277,0.0815523483621,-0.0231649037594,0.0,466.57114315232894,467.66581008702224,466.03990864839375,465.2565945193272
1.5000000000000009,-0.406112190189,0.424054790143,12.7177771592,0.118083597681,0.0555419836591,0.0,-0.696136485808,0.911031538163,3.23020733843,0.088266470614,-0.0466583437267,0.0,436.20996555560987,434.24319448444885,432.7514329559307,433.3221827467872
1.560000000000001,-0.449038818478,0.481176678657,12.9145855838,0.123661705059,0.0530998483043,0.0,-0.734498733166,0.993546032396,3.32968981216,0.0930069186677,-0.0545162843771,0.0,449.46211463300415,448.82330630928465,449.11834850576037,449.5093316060256
1.620000000000001,-0.494117978399,0.543127964423,13.1154769826,0.129230435628,0.050780076995,0.0,-0.767915370227,1.07198391211,3.3664875437,0.0916081796634,-0.0449655133981,0.0,429.68598651489395,430.49314338875973,429.92201959416207,429.8110263370929
1.680000000000001,-0.541380821578,0.610433250629,13.3226203143,0.13783105487,0.0514324577814,0.0,-0.807587047406,1.17242617186,3.53756375871,0.071070213327,-0.0662525702221,0.0,473.26402711855707,471.6210642361072,473.20085829942565,471.6226218500049
1.740000000000001,-0.591269920164,0.684619524238,13.5448794759,0.142149616187,0.0476774059044,0.0,-0.854812705163,1.30086807317,3.86986348054,0.067047953743,-0.0621753377001,0.0,519.23580988173,519.5193423106039,520.0939982016409,519.8151270238898
1.8000000000000012,-0.643718060084,0.766063606179,13.7831415637,0.146357042096,0.0468154128528,0.0,-0.893350907564,1.41430135357,4.07135454627,0.0609909491459,-0.0819677950079,0.0,485.92810630668015,484.43886282956686,485.5398872471852,485.08795890313
1.8600000000000012,-0.698350958517,0.854089964842,14.0313037698,0.151199842519,0.0445144663927,0.0,-0.927503842757,1.52033792082,4.20010434829,0.0478138960413,-0.100930548139,0.0,465.5384684867554,464.0460602251511,466.3627974617749,465.3343794334848
1.9200000000000013,-0.754704864093,0.947616690509,14.2808820983,0.157051121242,0.0432837582936,0.0,-0.950869123459,1.59769069559,4.11934975998,0.0276575674992,-0.0780384855164,0.0,396.84481256356787,398.9323444569444,398.92727704745465,397.0833974849077
1.9800000000000013,-0.812564416719,1.04633813907,14.5286162011,0.15972534047,0.0386091053398,0.0,-0.977365266701,1.69322849465,4.1383086095,0.0153573806681,-0.0777027716954,0.0,431.079454860007,431.10278623815776,432.5676881829257,431.5306157328641
2.0400000000000014,-0.872130835333,1.15134545206,14.7806934304,0.160635643097,0.0527317884464,0.0,-1.00970903968,1.80696864335,4.26359023877,0.0144786714879,-0.126396759016,0.0,466.8253536030053,463.00252041140055,466.22767223792516,466.1588913769175
2.1000000000000014,-0.933719803121,1.26279306577,15.03760972,0.171435467788,0.0464562783252,0.0,-1.04268690956,1.9089301766,4.29990636778,-0.0212636272592,-0.140184810427,0.0,439.50702294463446,438.3466160713895,440.76342681701806,437.7991949125311
2.1600000000000015,-0.997291937416,1.38100095131,15.2993810903,0.175071055656,0.0394996062095,0.0,-1.075619369,2.03161147946,4.42519564095,-0.0467703241326,-0.128120260407,0.0,467.03545491053393,467.95945851116704,468.875569302024,466.8892784783234
2.2200000000000015,-1.0626601679,1.50632654552,15.5670422767,0.172299378613,0.0401248338084,0.0,-1.1034095596,2.14551944399,4.49653152982,-0.0503340046056,-0.160927100917,0.0,454.41954493928006,451.76406466243134,451.4712536065237,451.18223150205324
2.2800000000000016,-1.1295289339,1.6377882263,15.8353592984,0.16934359122,0.0304765337231,0.0,-1.12480240534,2.23627501966,4.44763590626,-0.048509221451,-0.163651899812,0.0,413.1852672959635,412.9178263156386,413.5372074133655,413.6961899479356
2.3400000000000016,-1.19760987661,1.77510988866,16.1035279008,0.166820591639,0.0210277303259,0.0,-1.14369291885,2.3407921018,4.4911922079,-0.0566338986846,-0.171626478961,0.0,443.7427763435752,443.0610519038741,443.748034929431,443.07881184192513
2.4000000000000017,-1.26669622568,1.91907549225,16.3769112636,0.163980723959,0.0110481706308,0.0,-1.15813338522,2.45761093785,4.62110568018,-0.0661059316681,-0.17912098934,0.0,469.9982236380036,469.3895453091843,471.64293047919557,470.9084125229752
2.4600000000000017,-1.33645062465,2.0700152429,16.6583197558,0.162043496145,0.00463524878461,0.0,-1.16630440609,2.57335413266,4.7586010528,-0.0829568071387,-0.15748439212,0.0,472.8299277394475,474.46771982145543,474.53684111347917,473.2377595970999
2.520000000000002,-1.40655306575,2.22734615023,16.9449009969,0.16250442697,6.28255919442,0.0,-1.16998730633,2.67093367508,4.79391625441,-0.0585830271757,-0.181134688334,0.0,444.2638322039214,442.2938266119269,442.4879938214148,444.48583891812365
2.580000000000002,-1.47676143691,2.39067565417,17.2345226761,0.161543344844,6.27320936689,0.0,-1.16938709344,2.77318702923,4.85985357405,-0.0773307437779,-0.168784746985,0.0,452.8402028337364,453.80318424882716,454.3493147600938,452.84050125764924
2.640000000000002,-1.5467614963,2.56009147563,17.5280947318,0.157519878845,6.26642096432,0.0,-1.16328382495,2.87347446869,4.92565864806,-0.0698475082392,-0.149933796818,0.0,453.4429896617605,454.9305531321605,453.4381457963076,454.0347372784856
2.700000000000002,-1.61621008019,2.73599882051,17.8289987733,0.161382695265,6.26095739069,0.0,-1.15109444986,2.99037915652,5.10349185568,-0.102158788304,-0.17175852496,0.0,490.77963435426284,489.13589075989984,487.871862806307,485.448326589092
2.760000000000002,-1.6848006855,2.9188480832,18.1398433318,0.158049632965,6.25116765143,0.0,-1.13422052995,3.10404017444,5.2573133802,-0.121717513675,-0.180918043488,0.0,483.2438997975989,482.52609540167873,484.002255163428,482.5183664296817
2.820000000000002,-1.75216908066,3.108414829,18.4599744974,0.151563482359,6.24385518562,0.0,-1.11059504099,3.21389807575,5.41310180532,-0.112944824913,-0.161465968825,0.0,484.38673239025564,485.8211238558229,484.4253001129054,485.0732229672128
2.880000000000002,-1.81811779882,3.30379329386,18.7854224168,0.145662059481,6.23425534675,0.0,-1.08684299062,3.29805448159,5.43518036043,-0.10382692602,-0.166133595278,0.0,446.2973102633456,445.8908810320387,444.3778227529843,445.1140990118289
2.940000000000002,-1.88239745609,3.50429052872,19.1135402412,0.141043046845,6.22433377028,0.0,-1.0548708752,3.38460399228,5.50182971572,-0.118981617783,-0.164686047656,0.0,459.2412230594348,459.33082048534897,460.12024093793707,458.9086378453812
3.000000000000002,-1.94469756331,3.70955739648,19.4435338611,0.133900959482,6.21480519398,0.0,-1.02097908595,3.45689875967,5.49812310972,-0.121211489108,-0.172501770919,0.0,437.7524887160972,437.07422009937494,437.92917603731485,437.7304690529199
3.0600000000000023,-2.00461102929,3.91939129687,19.7761566227,0.127153769329,6.20966858403,0.0,-0.975615944312,3.53670434768,5.58897025185,-0.114380962567,-0.148661671075,0.0,465.7571337606499,467.593865110444,466.9470430039301,467.4677236115774
3.1200000000000023,-2.0617669708,4.13374014704,20.1133628583,0.120371472533,6.20585998749,0.0,-0.929199250904,3.60744916274,5.65104492619,-0.112248668292,-0.125067957995,0.0,457.7894820905016,459.6456113571543,458.83517356594143,458.9934021497869
3.1800000000000024,-2.11631464614,4.35178382965,20.4509613284,0.115966903084,6.19834519031,0.0,-0.888428103972,3.6602413181,5.60256039717,-0.0966838098641,-0.126663254052,0.0,423.4413472168494,423.2888425378822,423.4978839376345,424.82420289842224
3.2400000000000024,-2.16835933478,4.57281678713,20.7849240828,0.110607493928,6.19191269913,0.0,-0.845847994104,3.70706308154,5.5299843821,-0.105262511665,-0.115967911254,0.0,414.9577091685213,415.88086012029044,414.77225064408185,414.00864964767356
3.3000000000000025,-2.2173149847,4.79713249306,21.1191785639,0.122710896317,6.18542962008,0.0,-0.785421353666,3.77122690009,5.61105372376,-0.0594339466999,-0.124813371732,0.0,464.58062526421696,463.87435640599455,461.58292789190267,465.1796260080771
3.3600000000000025,-2.26202735032,5.0260964087,21.4631735127,0.121443903309,6.18049613562,0.0,-0.704475706539,3.86047961579,5.85412343658,-0.0439811433694,-0.108461936719,0.0,512.0247326511477,513.1761229488276,511.4305603341907,512.5286295962502
3.4200000000000026,-2.30258124147,5.25940733557,21.8138993263,0.118989329311,6.17649909671,0.0,-0.646939884055,3.91626440528,5.83682401489,-0.0500348441228,-0.0922636676009,0.0,435.8747361590283,437.21721158108477,437.6528074331932,437.147259216386
3.4800000000000026,-2.33948987633,5.49616261311,22.1646613158,0.124352477847,6.17109507429,0.0,-0.58287692946,3.97602938112,5.85491322167,-0.0829411872985,-0.0976184330126,0.0,449.37085602382547,448.9290893790684,448.8127875665099,446.1307381511254
3.5400000000000027,-2.37252157984,5.73648927279,22.5158920947,0.122386734642,6.16583977627,0.0,-0.517698050318,4.034574369,5.85276326456,-0.0650962300846,-0.0902365899097,0.0,441.8808083847537,442.48130452901023,441.84606471713874,443.31038464676203
3.6000000000000028,-2.40170888399,5.98013129925,22.8656459045,0.127092673479,6.16125237833,0.0,-0.454802228266,4.087150438,5.80574955804,-0.0341275219434,-0.0814043431874,0.0,428.0074916585744,428.75207860440935,426.0428196095368,428.6808806354362
3.660000000000003,-2.42643784311,6.22761993923,23.2175501436,0.127685461925,6.15984823784,0.0,-0.369432986452,4.16234435084,5.92364836684,-0.0174868758863,-0.103075743037,0.0,479.1344972102887,477.47777265416573,480.1168762796283,481.37781645307336
3.720000000000003,-2.44569829471,6.47991651712,23.5788542654,0.128239085206,6.15453632285,0.0,-0.272081840272,4.24735583277,6.11859117397,-0.00476638711958,-0.0939731203927,0.0,503.302165232608,503.9533210784068,502.65750104369573,503.57878640153655
3.780000000000003,-2.45999968958,6.73634338883,23.9441509112,0.13690108483,6.14918771661,0.0,-0.204185250754,4.30086093315,6.05796331304,0.0268238480148,-0.101191638546,0.0,427.8349113881223,427.21137293699115,426.45619823905446,429.14672659199505
